번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
929.0,3급,쓸다,동사,낙엽을 쓸다
930.0,3급,씨01,명사,씨를 뿌리다
931.0,3급,-씩,접사,조금씩
932.0,3급,아가,명사,아가가 울다
933.0,3급,아끼다,동사,돈을 아끼다
934.0,3급,아냐,감탄사,
935.0,3급,아래층,명사,아래층으로 내려가다
936.0,3급,아랫사람,명사,아랫사람의 도리
937.0,3급,아랫집,명사,아랫집에 내려가다
938.0,3급,아쉽다,명사,작별이 아쉽다
939.0,3급,아시아,명사,아시아 대륙
940.0,3급,아이02,감탄사,
941.0,3급,아이고,감탄사,
942.0,3급,아이디어,명사,아이디어가 뛰어나다
943.0,3급,아침밥,명사,아침밥을 먹다
944.0,3급,아침저녁00,명사,아침저녁으로 만나다
945.0,3급,아프리카,명사,아프리카 대륙
946.0,3급,아픔,명사,육신의 아픔
947.0,3급,아홉째02/아홉째01/아홉째03,수사/관형사/명사,순서
948.0,3급,악수,명사,화해의 악수
949.0,3급,안과,명사,안과 진료
950.0,3급,안내서00,명사,안내서를 읽다
951.0,3급,안내원,명사,안내원을 따라가다
952.0,3급,안내판,명사,안내판을 세우다
953.0,3급,안방,명사,아늑한 안방
954.0,3급,안부,명사,안부를 묻다
955.0,3급,안색,명사,안색이 나쁘다
956.0,3급,안심02,명사,안심 귀가
957.0,3급,안약,명사,안약을 넣다
958.0,3급,안전띠,명사,안전띠를 매다
959.0,3급,안정01,명사,안정을 유지하다
960.0,3급,않다01,동사,세수를 않다
961.0,3급,알01/알02,명사/의존명사,알을 까다
962.0,3급,알레르기,명사,알레르기 증상
963.0,3급,알려지다,동사,사실이 알려지다
964.0,3급,알아내다,동사,사실을 알아내다
965.0,3급,알아듣다,동사,말귀를 알아듣다
966.0,3급,암02,명사,암에 걸리다
967.0,3급,앗,감탄사,
968.0,3급,앞날,명사,앞날을 기약하다
969.0,3급,앞뒤,명사,앞뒤를 돌아보다
970.0,3급,앞머리,명사,앞머리를 기르다
971.0,3급,앞집,명사,앞집 아줌마
972.0,3급,애기,명사,애기를 낳다
973.0,3급,애완동물,명사,애완동물을 기르다
974.0,3급,액세서리,명사,액세서리를 걸치다
975.0,3급,액자,명사,액자를 걸다
976.0,3급,야경,명사,야경을 감상하다
977.0,3급,야근,명사,야근이 잦다
978.0,3급,야외,명사,야외로 나가다
979.0,3급,약도,명사,약도를 그리다
980.0,3급,약품,명사,약품 개발
981.0,3급,양02,명사,양을 몰다
982.0,3급,양04,관형사,양 볼
983.0,3급,양06,명사,알맞은 양
984.0,3급,양념,명사,양념을 뿌리다
985.0,3급,양력,명사,양력과 음력
986.0,3급,양배추,명사,양배추를 썰다
987.0,3급,양보,명사,자리 양보
988.0,3급,양산01,명사,양산을 쓰다
989.0,3급,양식04,명사,양식에 맞추다
990.0,3급,양옆,명사,양옆에 앉다
991.0,3급,양쪽,명사,양쪽 뺨
992.0,3급,양파,명사,양파 냄새
993.0,3급,얘03,줄어든꼴,이 아이
994.0,3급,-어01,접사,한국어
995.0,3급,어기다,동사,약속을 어기다
996.0,3급,어느새,부사,어느새 다 자라다
997.0,3급,어떡하다,줄어든꼴,어떠하게 하다
998.0,3급,어려움,명사,어려움을 겪다
999.0,3급,어머,감탄사,
1000.0,3급,어저께02/어저께01,부사/명사,어저께 아침
1001.0,3급,어지럽다,형용사,머리가 어지럽다
1002.0,3급,어휘,명사,풍부한 어휘
1003.0,3급,어휴,감탄사,
1004.0,3급,언덕,명사,언덕을 오르다
1005.0,3급,얼룩,명사,옷의 얼룩
1006.0,3급,얼른,부사,얼른 일어나다
1007.0,3급,얼마간,명사,얼마간의 돈
1008.0,3급,업다,동사,아이를 업다
1009.0,3급,업무,명사,업무를 끝내다
1010.0,3급,없애다,동사,근심을 없애다
1011.0,3급,없어지다,동사,말이 없어지다
1012.0,3급,없이,부사,사고 없이
1013.0,3급,엊그제02/엊그제01,명사/부사,엊그제 아침
1014.0,3급,에스컬레이터,명사,에스컬레이터에 오르다
1015.0,3급,여02,명사,남과 여
1016.0,3급,-여02,접사,십여 년
1017.0,3급,여가,명사,여가를 즐기다
1018.0,3급,여관,명사,여관을 잡다
1019.0,3급,여기다,동사,친구로 여기다
1020.0,3급,여덟째02/여덟째01/여덟째03,수사/관형사/명사,순서
1021.0,3급,여드름,명사,여드름이 나다
1022.0,3급,여름철,명사,여름철 날씨
1023.0,3급,여름휴가,명사,여름휴가를 떠나다
1024.0,3급,여보,감탄사,
1025.0,3급,여섯째02/여섯째01/여섯째03,수사/관형사/명사,순서
1026.0,3급,여유,명사,여유가 넘치다
1027.0,3급,여유롭다,형용사,여유로운 삶
1028.0,3급,여인,명사,중년 여인
1029.0,3급,여쭈다,동사,선생님께 여쭈다
1030.0,3급,역사가,명사,역사가가 연구하다
1031.0,3급,역사적01/역사적02,관형사/명사,역사적 기록
1032.0,3급,역할,명사,역할을 맡다
1033.0,3급,연01,명사,연 강수량
1034.0,3급,연고01,명사,연고를 바르다
1035.0,3급,연구,명사,연구 성과
1036.0,3급,연기01,명사,무기한 연기
1037.0,3급,연기03,명사,배우의 연기
1038.0,3급,연두색,명사,색
1039.0,3급,연인,명사,연인 관계
1040.0,3급,연장02,명사,연장 근무
1041.0,3급,연주,명사,피아노 연주
1042.0,3급,연주회,명사,피아노 연주회
1043.0,3급,연하다,형용사,고기가 연하다
1044.0,3급,열리다01,동사,사과가 열리다
1045.0,3급,열쇠고리,명사,열쇠고리를 사오다
1046.0,3급,열째02/열째01/열째03,수사/관형사/명사,순서
1047.0,3급,영01,부사,
1048.0,3급,영리하다,형용사,영리한 학생
1049.0,3급,영상01,명사,영상에 담다
1050.0,3급,영상02,명사,영상의 온도
1051.0,3급,영양,명사,영양 상태
1052.0,3급,영양제,명사,영양제를 챙기다
1053.0,3급,영웅,명사,전쟁 영웅
1054.0,3급,영원히,부사,영원히 사랑하다
1055.0,3급,영향,명사,영향을 미치다
1056.0,3급,예05,명사,대표적인 예
1057.0,3급,예06,명사,예가 바르다
1058.0,3급,예금,명사,예금을 인출하다
1059.0,3급,예방,명사,산불 예방
1060.0,3급,예보,명사,날씨 예보
1061.0,3급,예상,명사,예상과 다르다
1062.0,3급,예식장,명사,예식장을 예약하다
1063.0,3급,예의,명사,예의가 바르다
1064.0,3급,예절,명사,예절을 지키다
1065.0,3급,예정,명사,예정 시간
1066.0,3급,예측,명사,예측이 어긋나다
1067.0,3급,예컨대,부사,
1068.0,3급,옛날이야기,명사,옛날이야기를 듣다
1069.0,3급,오02,감탄사,
1070.0,3급,오락실,명사,오락실 게임
1071.0,3급,오래오래,부사,오래오래 사세요
1072.0,3급,오랜,관형사,오랜 시간
1073.0,3급,오른편,명사,오른편을 향하다
1074.0,3급,오리,명사,오리를 잡다
1075.0,3급,오징어,명사,오징어 요리
1076.0,3급,오토바이,명사,오토바이를 몰다
1077.0,3급,오페라,명사,오페라를 감상하다
1078.0,3급,오피스텔,명사,오피스텔을 분양하다
1079.0,3급,오해,명사,오해를 풀다
1080.0,3급,온,관형사,온 집안
1081.0,3급,온몸,명사,온몸이 나른하다
1082.0,3급,온천,명사,온천 관광
1083.0,3급,올,명사,올 삼월
1084.0,3급,올라서다,동사,계단에 올라서다
1085.0,3급,올려놓다,동사,책을 올려놓다
1086.0,3급,올바르다,형용사,올바른 태도
1087.0,3급,올여름,명사,올여름 날씨
1088.0,3급,옮기다,동사,숙소를 옮기다
1089.0,3급,옷차림,명사,옷차림이 가볍다
1090.0,3급,와인,명사,와인을 마시다
1091.0,3급,완성,명사,완성을 시키다
1092.0,3급,왕복,명사,왕복 열차
1093.0,3급,외02,의존명사,그 외
1094.0,3급,외과,명사,외과 의사
1095.0,3급,외교,명사,외교 관계
1096.0,3급,외교관,명사,외교관을 임명하다
1097.0,3급,외모,명사,준수한 외모
1098.0,3급,외박,명사,외박이 잦다
1099.0,3급,외부,명사,외부 공사
1100.0,3급,외삼촌,명사,외삼촌과 외숙모
1101.0,3급,외숙모,명사,외숙모와 외삼촌
1102.0,3급,외식,명사,외식 산업
1103.0,3급,외투01,명사,외투를 입다
1104.0,3급,외할머니,명사,외할머니를 뵙다
1105.0,3급,외할아버지,명사,외할아버지와 외할머니
1106.0,3급,왼발,명사,왼발이 크다
1107.0,3급,요01,명사,요를 깔다
1108.0,3급,요가,명사,요가를 배우다
1109.0,3급,요구르트,명사,요구르트를 마시다
1110.0,3급,요리법,명사,요리법을 개발하다
1111.0,3급,욕실,명사,욕실을 청소하다
1112.0,3급,-용,접사,어린이용
1113.0,3급,용02,명사,용이 승천하다
1114.0,3급,용기01,명사,용기를 내다
1115.0,3급,용돈,명사,용돈을 벌다
1116.0,3급,용품,명사,등산 용품
1117.0,3급,우물,명사,우물을 파다
1118.0,3급,우선02,명사,노약자 우선
1119.0,3급,우수03,명사,우수 학생
1120.0,3급,우연히,부사,우연히 발견하다
1121.0,3급,우울,명사,우울에 빠지다
1122.0,3급,우정,명사,우정을 나누다
1123.0,3급,우주,명사,우주 만물
1124.0,3급,우체통,명사,빨간 우체통
1125.0,3급,우측,명사,우측 방향
1126.0,3급,우편02,명사,등기 우편
1127.0,3급,우편물,명사,우편물을 받다
1128.0,3급,우편함,명사,우편함에 넣다
1129.0,3급,우회전,명사,우회전을 허용하다
1130.0,3급,운01,명사,운이 좋다
1131.0,3급,운동량,명사,운동량을 늘리다
1132.0,3급,운동선수,명사,운동선수가 되다
1133.0,3급,운명01,명사,운명을 믿다
1134.0,3급,운전면허00,명사,운전면허를 따다
1135.0,3급,울리다01,동사,전화기가 울리다
1136.0,3급,울리다02,동사,아이를 울리다
1137.0,3급,웃어른,명사,웃어른을 공경하다
1138.0,3급,-원02,접사,대학원
1139.0,3급,원래02/원래01,명사/부사,원래 그렇다
1140.0,3급,원룸,명사,원룸에 살다
1141.0,3급,원숭이,명사,수컷 원숭이
1142.0,3급,원인,명사,원인을 밝히다
1143.0,3급,월03,명사,요일
1144.0,3급,월드컵,명사,월드컵이 열리다
1145.0,3급,월세,명사,월세를 내다
1146.0,3급,웬일,명사,웬일로 일찍 오다
1147.0,3급,위03,의존명사,1위
1148.0,3급,위층,명사,위층과 아래층
1149.0,3급,위하다,동사,가족을 위하다
1150.0,3급,윗글0,명사,윗글을 읽다
1151.0,3급,윗사람,명사,윗사람을 모시다
1152.0,3급,유람선,명사,유람선을 타다
1153.0,3급,유럽,명사,유럽 국가
1154.0,3급,유료,명사,유료 주차장
1155.0,3급,유머,명사,유머 감각
1156.0,3급,유물,명사,유물을 전시하다
1157.0,3급,유적,명사,유적이 발견되다
1158.0,3급,유적지,명사,유적지를 조사하다
1159.0,3급,-율02,접사,할인율
1160.0,3급,으악02,감탄사,
1161.0,3급,은01,명사,금과 은
1162.0,3급,음력,명사,음력 생일
1163.0,3급,음성01,명사,음성을 듣다
1164.0,3급,음식물,명사,음식물을 삼키다
1165.0,3급,음악회,명사,음악회에 가다
1166.0,3급,음주,명사,음주 운전
1167.0,3급,응급실,명사,병원 응급실
1168.0,3급,응원,명사,응원 소리
1169.0,3급,의견,명사,의견을 나누다
1170.0,3급,의논,명사,의논 주제
1171.0,3급,이곳저곳,명사,이곳저곳을 살피다
1172.0,3급,이국적01/이국적02,관형사/명사,이국적 풍경
1173.0,3급,이끌다,동사,단체를 이끌다
1174.0,3급,이동,명사,장소 이동
1175.0,3급,이따,부사,이따 만나요
1176.0,3급,이래서,줄어든꼴,이리하여서
1177.0,3급,이러다,동사,이러고 있다
1178.0,3급,이런저런,관형사,이런저런 문제
1179.0,3급,이력서,명사,이력서를 내다
1180.0,3급,이루다,동사,꿈을 이루다
1181.0,3급,이루어지다,동사,소원이 이루어지다
1182.0,3급,이름표,명사,이름표를 달다
1183.0,3급,이리02,부사,이리 오다
1184.0,3급,이만02,부사,이만 줄이다
1185.0,3급,이메일,명사,이메일을 보내다
1186.0,3급,이미지,명사,청각적 이미지
1187.0,3급,이비인후과,명사,이비인후과 진료
1188.0,3급,이성02,명사,이성 친구
1189.0,3급,이웃집,명사,이웃집을 방문하다
1190.0,3급,이자02,명사,은행 이자
1191.0,3급,이하,명사,수준 이하
1192.0,3급,익히다02,동사,기술을 익히다
1193.0,3급,인구,명사,수도권 인구
1194.0,3급,인도02,명사,인도로 걷다
1195.0,3급,인삼차,명사,인삼차를 마시다
1196.0,3급,인상03,명사,인상에 남다
1197.0,3급,인상적01/인상적02,관형사/명사,인상적 작품
1198.0,3급,인생,명사,인생을 바치다
1199.0,3급,인쇄,명사,인쇄가 선명하다
1200.0,3급,인스턴트,명사,인스턴트 음식
1201.0,3급,인심,명사,인심이 넉넉하다
1202.0,3급,인원,명사,인원이 부족하다
1203.0,3급,인터뷰,명사,인터뷰 기사
1204.0,3급,일04,명사,요일
1205.0,3급,일곱째02/일곱째01/일곱째03,수사/관형사/명사,순서
1206.0,3급,일반,명사,일반 가정
1207.0,3급,일본어,명사,일본어 회화
1208.0,3급,일본인00,명사,일본인을 만나다
1209.0,3급,일부러,부사,
1210.0,3급,일상생활,명사,일상생활에서 사용하다
1211.0,3급,일어,명사,일어로 말하다
1212.0,3급,일자리,명사,일자리를 구하다
1213.0,3급,일정01,명사,일정 기준
1214.0,3급,일정02,명사,여행 일정
1215.0,3급,일정표,명사,경기 일정표
1216.0,3급,일출,명사,일출을 보다
1217.0,3급,일행,명사,일행과 헤어지다
1218.0,3급,읽기,명사,읽기를 잘하다
1219.0,3급,입국,명사,입국 수속
1220.0,3급,입맛,명사,입맛이 좋다
1221.0,3급,입장료,명사,입장료를 내다
1222.0,3급,입학시험,명사,입학시험에 합격하다
1223.0,3급,입학식,명사,입학식을 치르다
1224.0,3급,잇다,동사,끈을 잇다
1225.0,3급,자01,명사,자로 재다
1226.0,3급,자03,감탄사,
1227.0,3급,자04,명사,하늘 천 자
1228.0,3급,자가용,명사,자가용으로 출근하다
1229.0,3급,자격,명사,보호자 자격
1230.0,3급,자기02/자기01,대명사/명사,자기만 알다
1231.0,3급,자녀,명사,자녀를 양육하다
1232.0,3급,자동,명사,자동으로 움직이다
1233.0,3급,자료,명사,자료를 찾다
1234.0,3급,자리02,명사,자리를 펴다
1235.0,3급,자매,명사,쌍둥이 자매
1236.0,3급,자세하다,형용사,자세한 설명
1237.0,3급,자신02,명사,자신이 있다
1238.0,3급,자유롭다,형용사,자유로운 생각
1239.0,3급,자주색,명사,색
1240.0,3급,작성,명사,보고서 작성
1241.0,3급,작은아버지,명사,친척
1242.0,3급,작은어머니,명사,친척
1243.0,3급,작은집,명사,작은집에 가다
1244.0,3급,잔돈02,명사,잔돈을 모으다
1245.0,3급,잔디밭,명사,잔디밭에 앉다
1246.0,3급,잠그다01,동사,문을 잠그다
1247.0,3급,잠기다01,동사,문이 잠기다
1248.0,3급,잠옷,명사,잠옷을 입다
1249.0,3급,잡아먹다,동사,동물을 잡아먹다
1250.0,3급,잡히다02,동사,도둑이 잡히다
1251.0,3급,-장07,접사,운동장
1252.0,3급,장단점,명사,성격의 장단점
1253.0,3급,장래,명사,장래 희망
1254.0,3급,장례식,명사,장례식을 치르다
1255.0,3급,장마철,명사,장마철이 다가오다
1256.0,3급,장면,명사,경기 장면
1257.0,3급,장미꽃00,명사,장미꽃을 주다
1258.0,3급,장수02,명사,장수 마을
1259.0,3급,장식,명사,
1260.0,3급,장점,명사,장점과 단점
1261.0,3급,장학금,명사,장학금을 받다
1262.0,3급,재다02,동사,무게를 재다
1263.0,3급,재킷,명사,재킷을 입다
1264.0,3급,재학,명사,재학 증명서
1265.0,3급,재활용,명사,재활용 쓰레기
1266.0,3급,잼,명사,잼을 바르다
1267.0,3급,쟤,줄어든꼴,저 아이
1268.0,3급,저기02,감탄사,
1269.0,3급,저녁때,명사,저녁때에 만나다
1270.0,3급,저러다,동사,떠들고 저러다
1271.0,3급,저렴하다,형용사,저렴한 물건
1272.0,3급,저울,명사,저울에 달다
1273.0,3급,저자03,명사,책의 저자
1274.0,3급,저축,명사,저축 예금
1275.0,3급,-적,접사,일반적
1276.0,3급,적어도,부사,
1277.0,3급,적응,명사,시차 적응
1278.0,3급,적히다,동사,이름이 적히다
1279.0,3급,전국,명사,전국 대회
1280.0,3급,전국적01/전국적02,관형사/명사,전국적 규모
1281.0,3급,전날,명사,시험 전날
1282.0,3급,전달02,명사,물건 전달
1283.0,3급,전망,명사,아파트 전망
1284.0,3급,전문02,명사,전문 분야
1285.0,3급,전문가,명사,전문가를 초빙하다
1286.0,3급,전문점,명사,커피 전문점
1287.0,3급,전설,명사,아름다운 전설
1288.0,3급,전세01,명사,전세로 살다
1289.0,3급,전시01,명사,전시 상품
1290.0,3급,전시회,명사,전시회를 관람하다
1291.0,3급,전용01,명사,외국인 전용
1292.0,3급,전원00,명사,전원을 끄다
1293.0,3급,전원02,명사,전원이 참가하다
1294.0,3급,전자02,명사,전자 제품
1295.0,3급,전자레인지,명사,전자레인지에 데우다
1296.0,3급,전자사전,명사,전자사전을 찾다
1297.0,3급,전쟁,명사,한국 전쟁
1298.0,3급,전통,명사,전통 의상
1299.0,3급,전통적01/전통적02,관형사/명사,전통적 방식
1300.0,3급,절01,명사,절에 가다
1301.0,3급,절02,명사,절을 받다
1302.0,3급,절03,명사,1장 1절
1303.0,3급,절대01/절대02,명사/부사,절대 안정
1304.0,3급,절대로,부사,절대로 아니다
1305.0,3급,절약,명사,시간 절약
1306.0,3급,젊은이,명사,젊은이의 꿈
1307.0,3급,-점,접사,백화점
1308.0,3급,점02/점03,명사/의존명사,점을 찍다
1309.0,3급,점원,명사,백화점 점원
1310.0,3급,점차02/점차01,부사/명사,점차 좋아지다
1311.0,3급,점퍼,명사,점퍼를 입다
1312.0,3급,접수02,명사,원서 접수
1313.0,3급,젓다,동사,커피를 젓다
1314.0,3급,정04,명사,정이 들다
1315.0,3급,정답,명사,정답을 고르다
1316.0,3급,정말로,부사,정말로 믿다
1317.0,3급,정보,명사,여행 정보
1318.0,3급,정수기,명사,정수기를 설치하다
1319.0,3급,정신,명사,절약 정신
1320.0,3급,정신없다,형용사,구경에 정신없다
1321.0,3급,정신없이,부사,정신없이 찾다
1322.0,3급,정오,명사,정오 뉴스
1323.0,3급,정원01,명사,정원 미달
1324.0,3급,정육점,명사,정육점의 고기
1325.0,3급,정장,명사,정장을 입다
1326.0,3급,정치,명사,정치 활동
1327.0,3급,정형외과,명사,정형외과 의사
1328.0,3급,정확히,부사,정확히 계산하다
1329.0,3급,제-,접사,제3과
1330.0,3급,제04,줄어든꼴,저의
1331.0,3급,제공,명사,자료 제공
1332.0,3급,제과점,명사,제과점 빵
1333.0,3급,제대로,부사,제대로 갖추다
1334.0,3급,제시간,명사,제시간에 도착하다
1335.0,3급,제안,명사,제안을 받다
1336.0,3급,제출,명사,보고서 제출
1337.0,3급,제품,명사,가죽 제품
1338.0,3급,조건,명사,성공 조건
1339.0,3급,조깅,명사,조깅을 하다
1340.0,3급,조끼,명사,조끼를 입다
1341.0,3급,조리04,명사,조리 시간
1342.0,3급,조미료,명사,인공 조미료
1343.0,3급,조사03,명사,조사 결과
1344.0,3급,조상,명사,조상을 모시다
1345.0,3급,조언,명사,조언을 구하다
1346.0,3급,존경,명사,존경을 받다
1347.0,3급,졸리다01,동사,졸린 눈
1348.0,3급,졸업생,명사,졸업생을 배출하다
1349.0,3급,졸업식,명사,졸업식을 하다
1350.0,3급,종교,명사,종교를 믿다
1351.0,3급,종이컵,명사,종이컵을 쓰다
1352.0,3급,종일02/종일01,명사/부사,종일 일하다
1353.0,3급,종합,명사,종합 검사
1354.0,3급,좌석,명사,좌석에 앉다
1355.0,3급,좌측,명사,좌측과 우측
1356.0,3급,좌회전,명사,좌회전 신호
1357.0,3급,주간04/주간05,명사/의존명사,주간 계획
1358.0,3급,주고받다,동사,인사를 주고받다
1359.0,3급,주민,명사,동네 주민
1360.0,3급,주방,명사,주방에서 요리하다
1361.0,3급,주요,명사,주요 인물
1362.0,3급,주유소,명사,주유소에서 일하다
1363.0,3급,주의02,명사,주의가 산만하다
1364.0,3급,주인공,명사,영화 주인공
1365.0,3급,주제,명사,대화 주제
1366.0,3급,주차권,명사,주차권을 사다
1367.0,3급,주차료,명사,주차료가 비싸다
1368.0,3급,죽03,명사,죽을 쑤다
1369.0,3급,죽음,명사,죽음을 맞다
1370.0,3급,죽이다01,동사,곤충을 죽이다
1371.0,3급,준비물,명사,준비물을 챙기다
1372.0,3급,줄넘기,명사,줄넘기를 하다
1373.0,3급,줄무늬,명사,줄무늬 옷
1374.0,3급,중01,명사,스님
1375.0,3급,중고,명사,중고 자동차
